Name,Name-PT,Type,Type-PT,Subtype,Subtype-PT,Group,Group-PT,Control,Control-PT,Rtg,lNum,lName,,Cost,Source,Source-PT,Prerequsites,Description,Description-PT,House Rules,OrgRef
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Renegades,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Child,Criança,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 2nd,,,,,,
Churl,Rústico,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide for Changeling the Dreaming,,,,,,
Climber,Alpinista,Archetype,Arquétipo,,,,,,,,,,,0,Nobles Shining Host,,,,,,
Comedian,Comediante,Archetype,Arquétipo,,,,,,,,,,,0,Wraith Players Guide,,,,,,
Commando,Comando,Archetype,Arquétipo,,,,,,,,,,,0,Wraith the Great War,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Nobles Shining Host,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,The Players Guide,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Competitor,Competidor,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Compulsive,Compulsivo,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Comrade,Camarada,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide for Changeling the Dreaming,,,,,,
Comrade,Camarada,Archetype,Arquétipo,,,,,,,,,,,0,Dark Reflections Spectres,,,,,,
Comrade,Camarada,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Confessor,Confessor,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Confessor,Confessor,Archetype,Arquétipo,,,,,,,,,,,0,Dark Reflections Spectres,,,,,,
Confidant,Confidente,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Confidant,Confidente,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Confidant,Confidente,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Confidant,Confidente,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Confidant,Confidente,Archetype,Arquétipo,,,,,,,,,,,0,The Players Guide,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Book of Secrets M20,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Hunter the Reckoning,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Conformist,Conformista,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Conniver,Conivente,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Hunter the Reckoning,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Renegades,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Conniver,Conspirador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 2nd,,,,,,
Conqueror,Conquistador,Archetype,Arquétipo,,,,,,,,,,,0,The Book of Oblivion ,,,,,,
Contrary,Contrário,Archetype,Arquétipo,,,,,,,,,,,0,Croatan Song,,,,,,
Contrary,Contrário,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension M20,,,,,,
Contrary,Contrário,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Councelor,Conselheiro,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Councelor,Conselheiro,Archetype,Arquétipo,,,,,,,,,,,0,Dark Reflections Spectres,,,,,,
Courtier,Cortesão,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming,,,,,,
Courtier,Cortesão,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming C20,,,,,,
Coward,Covarde,Archetype,Arquétipo,,,,,,,,,,,0,Victorian Age Vampire,,,,,,
Coward,Covarde,Archetype,Arquétipo,,,,,,,,,,,0,Vampire Wild West V20,,,,,,
Crackerjack ,Perito,Archetype,Arquétipo,,,,,,,,,,,0,World of Darkness Sorcerer,,,,,,
Crackerjack ,Perito,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Crafter,Artesão,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming,,,,,,
Crafter,Artesão,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming C20,,,,,,
Craven,Covarde,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide for Changeling the Dreaming,,,,,,
Creep Show,Show de Horrores,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Creep Show,Espetáculo Assustador,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,The Players Guide,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Renegades,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 2nd,,,,,,
Critic,Crítico,Archetype,Arquétipo,,,,,,,,,,,0,Anarchs Unbound V20,,,,,,
Crusader,Cruzado,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Crusader,Cruzado,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension M20,,,,,,
Cub,Filhote,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Cub,Filhote,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Cub,Filhote,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Cub,Filhote,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Cub,Filhote,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Curmudgeon,Mesquinho,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Hunter the Reckoning,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Curmudgeon,Rabugento,Archetype,Arquétipo,,,,,,,,,,,0,Wraith the Great War ,,,,,,
Cynic,Cínico,Archetype,Arquétipo,,,,,,,,,,,0,Nobles Shining Host,,,,,,
Dabbler,Amador,Archetype,Arquétipo,,,,,,,,,,,0,Guide to the Camarilla,,,,,,
Dabbler,Diletante,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Dabbler,Diletante,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Dabbler,Diletante,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Damned Soul,Alma Amaldiçoada,Archetype,Arquétipo,,,,,,,,,,,0,Damned and Deceived,,,,,,
Dandy,Dândi,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming,,,,,,
Dandy,Almofadinha,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming C20,,,,,,
Daredevil,Temerário,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Deceiver,Enganador,Archetype,Arquétipo,,,,,,,,,,,0,Kindred of the East,,,,,,
Deceiver,Enganador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Deceiver,Enganador,Archetype,Arquétipo,,,,,,,,,,,0,Nobles Shining Host,,,,,,
Defender,Defensor,Archetype,Arquétipo,,,,,,,,,,,0,The Long Night,,,,,,
Defender,Defensor,Archetype,Arquétipo,,,,,,,,,,,0,Dark Ages Inquisitor,,,,,,
Defender,Defensor,Archetype,Arquétipo,,,,,,,,,,,0,Dark Ages Vampire,,,,,,
Defender,Defensor,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Defender,Defensor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Delver,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Delver,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Demon,Demônio,Archetype,Arquétipo,,,,,,,,,,,0,Kindred of the East,,,,,,
Demon,Demônio,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Dependent,Dependente,Archetype,Arquétipo,,,,,,,,,,,0,Guildbook: Puppeteers and Pardoners,,,,,,
Deputy,Delegado,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Deputy,Delegado,Archetype,Arquétipo,,,,,,,,,,,0,The Wild West Companion,,,,,,
Destroyer,Destruidor,Archetype,Arquétipo,,,,,,,,,,,0,The Book of Oblivion ,,,,,,
Deviant,Divergente,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Deviant,Desviante,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Devourer,Devorador,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming C20,,,,,,
Dictator,Ditador,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Dictator,Ditador,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Dictator,Ditador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 2nd,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Book of Secrets M20,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Hunter the Reckoning,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Director ,Diretor,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Disincarnate,Desencarnar,Archetype,Arquétipo,,,,,,,,,,,0,The Book of Oblivion ,,,,,,
Dreamer,Sonhador,Archetype,Arquétipo,,,,,,,,,,,0,Vampire Players Guide,,,,,,
Dreamer,Sonhador,Archetype,Arquétipo,,,,,,,,,,,0,Dark Ages Inquisitor,,,,,,
Dreamer,Sonhador,Archetype,Arquétipo,,,,,,,,,,,0,Hunter the Reckoning,,,,,,
Dreamer,Sonhador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Dreamer,Sonhador,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Dreamer,Sonhador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith Players Guide,,,,,,
Drifter,Derivante,Archetype,Arquétipo,,,,,,,,,,,0,Wraith Players Guide,,,,,,
Driven,Dirigido,Archetype,Arquétipo,,,,,,,,,,,0,Wraith Players Guide,,,,,,
Eccentric,Excêntrico,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Echo,Eco,Archetype,Arquétipo,,,,,,,,,,,0,Blood & Silk,,,,,,
Elitist,Elitista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Elitist,Elitista,Archetype,Arquétipo,,,,,,,,,,,0,The Wild West Companion,,,,,,
Empath,Empata,Archetype,Arquétipo,,,,,,,,,,,0,Nobles Shining Host,,,,,,
Engine,Motor,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Enigma,Enigma,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Enigma,Enigma,Archetype,Arquétipo,,,,,,,,,,,0,The Wild West Companion,,,,,,
Enigma,Enigma,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Enigma,Enigma,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Enigma,Enigma,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Entertainer,Artista de Entretenimento,Archetype,Arquétipo,,,,,,,,,,,0,Book of Secrets M20,,,,,,
Entrepreneur,Empreendedor,Archetype,Arquétipo,,,,,,,,,,,0,The Wild West Companion,,,,,,
Envy,Inveja,Archetype,Arquétipo,,,,,,,,,,,0,Devil's Due,,,,,,
Eunuch,Eunuco,Archetype,Arquétipo,,,,,,,,,,,0,Blood & Silk,,,,,,
Evangelist,Evangelista,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Victorian Age Vampire,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Hunter-Book Innocent,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld West,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Oblivion,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Renegades,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Shadow Player's Guide,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,The Hierarchy ,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,The Wild West Companion,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Vampire Wild West V20,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Explorer,Explorador,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 2nd,,,,,,
Eye of the Storm,Olho da Tempestade,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Eye of the Storm,Olho da Tempestade,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
False Friend ,Falso Amigo,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,The Long Night,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Demon the Fallen,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Hunter the Reckoning,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Ascension,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of Resurrection,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the East,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Hunt Player's Guide,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Reckoning,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Laws of the Wyld,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Mage the Ascension,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Orpheus,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide to Garou,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Renegades,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Dark Ages V20,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Vampire the Masquerade,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Vampire The Masquerade V20,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Fanatic,Fanático,Archetype,Arquétipo,,,,,,,,,,,0,Wraith 20,,,,,,
Fatalist,Fatalista,Archetype,Arquétipo,,,,,,,,,,,0,Victorian Age Vampire,,,,,,
Fatalist,Fatalista,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming,,,,,,
Fatalist,Fatalista,Archetype,Arquétipo,,,,,,,,,,,0,Changeling the Dreaming C20,,,,,,
Fatalist,Fatalista,Archetype,Arquétipo,,,,,,,,,,,0,Vampire Wild West V20,,,,,,
Fatalist,Fatalista,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf the Apocalypse W20,,,,,,
Fearless,Destemido,Archetype,Arquétipo,,,,,,,,,,,0,The Book of Oblivion ,,,,,,
Fiend,Demônio,Archetype,Arquétipo,,,,,,,,,,,0,Players Guide for Changeling the Dreaming,,,,,,
Follower,Seguidor,Archetype,Arquétipo,,,,,,,,,,,0,Werewolf Players Guide,,,,,,
