name,translation
"Influence: Finance","Influência: Finanças"
"Influence: Health","Influência: Saúde"
"Influence: High Society","Influência: Alta Sociedade"
"Influence: Industry","Influência: Indústria"
"Influence: Legal","Influência: Jurídica"
"Influence: Media","Influência: Mídia"
"Influence: Occult","Influência: Ocultismo"
"Influence: Police","Influência: Polícia"
"Influence: Political","Influência: Política"
"Influence: Street","Influência: Rua"
"Influence: Transportation","Influência: Transporte"
"Influence: Underworld","Influência: Submundo"
"Influence: University","Influência: Universidade"
Insight,Intuição
Mentor,Mentor
Resources,Recursos
Arcane,Arcano
Avatar,Avatar
Backup,Reserva
Blessing,Bênção
Chantry/Construct,Capela/Construto
Cult,Culto
Demesne,Domínio
Destiny,Destino
Dream,Sonho
Enhancement,Aprimoramento
Familiar/Companion,Familiar/Companheiro
Legend,Lenda
Library,Biblioteca
Node,Nó
"Past Lives","Vidas Passadas"
Requisitions,Requisições
Sanctum/Laboratory,Santuário/Laboratório
"Secret Weapons","Armas Secretas"
Spies,Espiões
Wonder,Maravilha
Fame,Fama
Generation,Geração
Herd,Rebanho
Retainers,Serviçais
Artifact,Artefato
Eidolon,Eidolon
"Guild Status","Status na Guilda"
Memoriam,Memorial
Status,Status
Akunanse,Akunanse
Anda,Anda
"Angellis Ater","Angellis Ater"
Assamite,Assamita
"Assamite Antitribu","Assamita Antitribu"
"Assamite Sorcerers","Feiticeiro Assamita"
"Assamite Vizier","Vizier Assamita"
Azaneali,Azaneali
Baali,Baali
"Bedouin Warrior Assamite","Assamita Guerreiro Beduíno"
"Blood Brothers","Irmãos de Sangue"
"Brotherhood of Midgard","Irmandade de Midgard"
Brujah,Brujah
"Brujah Antitribu","Brujah Antitribu"
"Byzantine Vizier Assamite","Assamita Vizier Byzantino"
Cappadocian,Cappadocian
"Children of Damballah","Filhos de Damballah"
"Dark Age Gargoyles","Gárgulas da Era das Trevas"
"Dark Age Sorcerer Assamite","Assamita Feiticeiro da Era das Trevas"
"Daughter of Cacophony","Filha da Cacofonia"
"Dominate Malkavians","Malkavianos Dominadores"
"Epicene Brujah","Brujah Epiceno"
"Followers of Set","Seguidores de Set"
Gangrel,Gangrel
"Gangrel Antitribu","Gangrel Antitribu"
Gargoyles,Gárgulas
"Ghost Singer Gangrel","Gangrel Cantor de Fantasmas"
Giovanni,Giovanni
Guruhi,Guruhi
"Harbingers of Skulls","Arautos das Caveiras"
Impundula,Impundula
Ishtarri,Ishtarri
"Kairos Brujah","Brujah Kairos"
Kiasyd,Kiasyd
Laibon,Laibon
Lamia,Lâmia
Lasombra,Lasombra
Lhiannan,Lhiannan
Malkavian,Malkavian
"Malkavian Antitribu","Malkavian Antitribu"
Mnemosyne,Mnemosine
Nagaraja,Nagaraja
Niktuku,Niktuku
Noiad,Noiad
Nosferatu,Nosferatu
"Nosferatu Antitribu","Nosferatu Antitribu"
"Old Clan Tzimisce","Tzimisce do Clã Antigo"
Osebo,Osebo
Panders,Cafetões
Ramanga,Ramanga
"Ravenous Malkavian","Malkavian Voraz"
Ravnos,Ravnos
"Ravnos Antitribu","Ravnos Antitribu"
Salubri,Salubri
"Salubri Antitribu","Salubri Antitribu"
Samedi,Samedi
"Scout Gargoyles","Gárgulas Batedoras"
"Sentinel Gargoyles","Gárgulas Sentinelas"
"Serpents of the Light","Serpentes da Luz"
"Setite Warriors","Guerreiros Setitas"
Shango,Shango
"Telyavelic Tremere","Tremere Telyavélico"
"The Dracul","O Drácul"
Tlacique,Tlacique
Toreador,Toreador
"Toreador Antitribu","Toreador Antitribu"
Tremere,Tremere
"True Brujah","Verdadeiro Brujah"
"Tryphosan Malkavian","Malkavian Trifosano"
Tzimisce,Tzimisce
Ventrue,Ventrue
"Ventrue Antitribu","Ventrue Antitribu"
"Warrior Gargoyles","Gárgulas Guerreiras"
"Witches of Echidna","Bruxas de Equidna"
"Wu Zao","Wu Zao"
"Predator's Communion","Comunhão do Predador"
"Taming the Beast","Domando a Besta"
"Whistling Up The Beast","Assobiando para a Besta"
Beast-Channel,"Canal da Besta"
"Taking the Skin","Tomando a Pele"
Commuta,Commuta
Conforma,Conforma
Scinde,Scinde
Mutate,Mutar
Transmutate,Transmutar
"Hand of Ptah","Mão de Ptah"
"Hand of Khnum","Mão de Khnum"
"Hand of Anubis","Mão de Anúbis"
"Hand of Thoth","Mão de Thoth"
"Hand of Heka","Mão de Heka"
Readiness,Prontidão
Centering,Centramento
"One-Tracked Mind","Mente Fixa"
"Dual Thought","Pensamento Duplo"
"Perfect Clarity","Clareza Perfeita"
"Whisper of the Sands","Sussurro das Areias"
"Tongue of the Tempter","Língua do Tentador"
"Voice of the Prophet","Voz do Profeta"
"Lord of Storms","Senhor das Tempestades"
"Dark Invocation","Invocação Sombria"
Vertigo,Vertigem
Contortion,Contorção
Seizure,Convulsão
"Body Failure","Falha Corporal"
Marionette,Marionete
"A Taste for Blood","Um Gosto pelo Sangue"
"Blood Rage","Fúria de Sangue"
"Blood of Potency","Sangue de Potência"
"Theft of Vitae","Roubo de Vitae"
"Cauldron of Blood","Caldeirão de Sangue"
"Summon the Simple Form","Invocar a Forma Simples"
Permanency,Permanência
"Magic of the Smith","Magia do Ferreiro"
"Reverse Conjuration","Conjuração Reversa"
"Power Over Life","Poder Sobre a Vida"
Contradict,Contradizer
Subvert,Subverter
Dissociate,Dissociar
Addiction,Vício
Dependence,Dependência
Stigmatize,Estigmatizar
Malady,Enfermidade
Pariah,Pária
"Corrupt Body","Corromper o Corpo"
"Fall From Grace","Queda em Desgraça"
"Beauty Fades","A Beleza Desvanece"
"Trust Withers","A Confiança Definha"
"Love Dies","O Amor Morre"
HopeDisolves,"A Esperança se Dissolve"
"Thrones Crumble","Tronos Ruem"
"A Sending of Serpents","Um Envio de Serpentes"
"Darkness of Duat","Escuridão de Duat"
"Suffocation of the Tomb","Sufocamento do Túmulo"
"The Narrow House","A Casa Estreita"
"Consignment of Duat","Consignação de Duat"
"War Cry","Grito de Guerra"
"Strike True","Golpear com Precisão"
"Wind Dance","Dança do Vento"
"Fearless Heart","Coração Destemido"
"Comrade at Arms","Camarada de Armas"
"Sight of the Jackal","Visão do Chacal"
"Weigh the Virtues","Pesar as Virtudes"
"Pharaoh's Sentry","Sentinela do Faraó"
"Imbue with the Grace of Anubis","Imbuir com a Graça de Anúbis"
"The Sorcery of Life","A Feitiçaria da Vida"
Tear,Rasgar
Rend,Dilacerar
Rip,Rasgar
Ravage,Devastar
Shatter,Estilhaçar
"Bestowment of Scales","Concessão de Escamas"
"Suffer for Jormungandr","Sofrer por Jormungandr"
"Swallow the Tail","Engolir a Cauda"
"Cycle of the Midgard Serpent","Ciclo da Serpente de Midgard"
"Apep's Transformation","Transformação de Apep"
"First Taste","Primeiro Gosto"
Cross-Addiction,"Vício Cruzado"
"The Jones","O Vício"
"Fatal Compulsion","Compulsão Fatal"
Temperance,Temperança
"Serpentine Sense","Sentido Serpentino"
Scaleskin,"Pele Escamosa"
"Venom Curse","Maldição do Veneno"
"Touch of Typhon","Toque de Tifão"
"Form of the Hydra","Forma da Hidra"
"Hermetic Sight","Visão Hermética"
"Astral Cant","Cântico Astral"
"Voice of Command","Voz de Comando"
"Entrap Ephemera","Aprisionar Efêmera"
Duality,Dualidade
Laborer,Trabalhador
Servitor,Servidor
Guard,Guarda
Overseer,Supervisor
"Gift of Khnum","Dádiva de Khnum"
Methyskein,Methyskein
Omophagy,Omofagia
Hamartia,Hamartia
Enthousiasmos,Enthousiasmos
"Oinos Aimatos","Oinos Aimatos"
Fog,Névoa
"Rain or Snow","Chuva ou Neve"
"High Winds","Ventos Fortes"
Storm,Tempestade
"Lightning Strike","Golpe de Relâmpago"
"Feral Whispers","Sussurros Ferozes"
Beckoning,Chamamento
"Quell the Beast","Sufocar a Besta"
"Subsume the Spirit","Subsumir o Espírito"
"Drawing Out the Beast","Extraindo a Besta"
"Heightened Senses","Sentidos Aguçados"
"Aura Perception","Percepção de Aura"
"The Spirit's Touch","O Toque do Espírito"
Telepathy,Telepatia
"Psychic Projection","Projeção Psíquica"
"Elemental Strength","Força Elemental"
"Wooden Tongues","Línguas de Madeira"
"Animate the Unmoving","Animar o Imóvel"
"Elemental Form","Forma Elemental"
"Summon Elemental","Invocar Elemental"
"Cause Sleep","Causar Sono"
"Mass Slumber","Sono Coletivo"
"Enchanted Slumber","Sono Encantado"
Dreamscape,"Paisagem Onírica"
"Dream Mastery","Maestria dos Sonhos"
Decay,Decadência
"Gnarl Wood","Madeira Retorcida"
"Acidic Touch","Toque Ácido"
Atrophy,Atrofia
"Turn to Dust","Transformar em Pó"
"Hand of Flames","Mão de Chamas"
"Flame Bolt","Lança de Chamas"
"Wall of Fire","Muralha de Fogo"
Engulf,Envolver
Firestorm,"Tempestade de Fogo"
"Force Bolt","Lança de Força"
Manipulate,Manipular
Flight,Voo
Repulse,Repelir
Control,Controle
"A Taste for Blood","Um Gosto pelo Sangue"
"Blood Rage","Fúria de Sangue"
"Blood of Potency","Sangue de Potência"
"Theft of Vitae","Roubo de Vitae"
"Cauldron of Blood","Caldeirão de Sangue"
"Ravages of the Beast","Devastações da Besta"
"Weight of the Sun","Peso do Sol"
"Abated Tooth","Presa Abrandada"
"Treacherous Bonds","Vínculos Traiçoeiros"
"The Withering of Ages","O Definhar das Eras"
"Summon the Simple Form","Invocar a Forma Simples"
Permanency,Permanência
"Magic of the Smith","Magia do Ferreiro"
"Power Over Life","Poder Sobre a Vida"
"Zillah's Litany","Litania de Zillah"
"The Crone's Pride","O Orgulho da Anciã"
"Feast of Ashes","Banquete de Cinzas"
"Uriel's Disfavor","Desfavor de Uriel"
Valediction,Despedida
"War Cry","Grito de Guerra"
"Strike True","Golpear com Precisão"
"Wind Dance","Dança do Vento"
"Fearless Heart","Coração Destemido"
"Comrade at Arms","Camarada de Armas"
"Biothaumaturgic Experimentation","Experimentação Biotaumatúrgica"
Alacrity,Presteza
Swiftness,Rapidez
Rapidity,Rapidez
Legerity,Ligeireza
Fleetness,Rapidez
"Ignis Fatuus","Ignis Fatuus"
"Fata Morgana","Fata Morgana"
Apparition,Aparição
Permanency,Permanência
"Horrid Reality","Realidade Horrenda"
"Goddess Among Beasts","Deusa Entre Bestas"
"Guardian Vigil","Vigília do Guardião"
"Hands of the Master Artisan","Mãos do Mestre Artesão"
"Itugen's Embrace","Abraço de Itugen"
"An Ear for Lies","Um Ouvido para Mentiras"
"Clarity of Emptiness","Clareza do Vazio"
"Enhance Sensation","Intensificar a Sensação"
"Eyes of Blades","Olhos de Lâminas"
"Flaying Touch","Toque que Esfola"
"Forced March","Marcha Forçada"
"Honeyed Words","Palavras Melíflas"
"Measure the Will","Medir a Vontade"
"Mystic Sight","Visão Mística"
"Quickened Instincts","Instintos Acelerados"
"See the True Form","Ver a Forma Verdadeira"
"Shadow Feint","Finta das Sombras"
"Steal the Terrible Swiftness","Roubar a Terrível Rapidez"
"Tenebrous Veil","Véu Tenebroso"
"Wolf's Lament","Lamento do Lobo"
"Aegis of Entropy","Égide da Entropia"
"Aspect of the Beast","Aspecto da Besta"
"Aura of Accursed Rage","Aura de Fúria Amaldiçoada"
"Body Armory","Arsenal Corporal"
"Effigy of the Sculpted Tomb","Efígie do Túmulo Esculpido"
"Ennoia's Mastery","Maestria de Ennoia"
"Eyes of a Thousand Shades","Olhos de Mil Sombras"
"Fountain of Ill Humors","Fonte de Humores Doentios"
"Give 'Em Hell","Dê-lhes o Inferno"
"Mask of Cathay","Máscara de Cathay"
"Mortal Terror","Terror Mortal"
"Recall Sensation","Recordar a Sensação"
"Retain the Quick Blood","Reter o Sangue Vivo"
"Sculpt the Flowing Wound","Esculpir a Ferida Fluida"
"Sensory Overload","Sobrecarga Sensorial"
"Shared Entombment","Sepultamento Compartilhado"
"Shared Strength","Força Compartilhada"
"Soul Decoration","Decoração da Alma"
"Test the Road","Testar a Estrada"
"The Beasts Vigor","O Vigor da Besta"
"Alpha Glint","Brilho Alfa"
"Animal Magnetism","Magnetismo Animal"
"Baal's Sight","Visão de Baal"
"Badger's Hide","Pele de Texugo"
"Bear's Skin","Pele de Urso"
"Beast's Communion","Comunhão da Besta"
"Blood Tempering","Têmpera de Sangue"
"Claw Immunity","Imunidade a Garras"
"Enhance the Wild Ride","Intensificar a Cavalgada Selvagem"
"Feral Imbuing","Imbuição Feroz"
"Loki's Gift","Dádiva de Loki"
"Mind of the Wilds","Mente das Terras Selvagens"
"Revoke the Gift of Adam","Revogar a Dádiva de Adão"
"Scourge the Thrall","Flagelar o Escravo"
"Shape of All Beasts","Forma de Todas as Bestas"
"Truth of Blood","Verdade do Sangue"
Wintering,Hibernando
"Awaken the Slumbering Curse","Despertar a Maldição Adormecida"
"Call the Wild Hunt","Chamar a Caçada Selvagem"
"Call Upon the Blood","Invocar o Sangue"
"Chaos Fold","Dobra do Caos"
"Charon's Oar","Remo de Caronte"
"Conquering Blood","Sangue Conquistador"
"Draught of Souls","Poção de Almas"
"Eyes of Alamut","Olhos de Alamut"
"Flesh of Wind and Water","Carne de Vento e Água"
"King of the Hill","Rei da Colina"
"Memory Rift","Fenda de Memória"
"Pater Szlachta","Pater Szlachta"
"Read the Winds","Ler os Ventos"
"Record Sensation","Registrar a Sensação"
"Respite of Lucidity","Respiro de Lucidez"
"Retain the Quick Blood","Reter o Sangue Vivo"
"Sharing the Master's Vigor","Compartilhando o Vigor do Mestre"
"Smiling Jack's Trick","Truque do Jack Sorridente"
"Suck It Up","Engula o Choro"
"Unchain the Wrathful Beast","Desacorrentar a Besta Furiosa"
"Beast Meld","Fusão com a Besta"
"Becoming Kupala","Tornando-se Kupala"
"Birth the Vozhd","Gerar o Vozhd"
"Seventh Chinese Brother","Sétimo Irmão Chinês"
"Jaws of the Dragon","Mandíbulas do Dragão"
"Aegis of Entropy","Égide da Entropia"
"Alpha Glint","Brilho Alfa"
"An Ear for Lies","Um Ouvido para Mentiras"
"Animal Magnetism","Magnetismo Animal"
"Animus Ligature","Ligadura de Animus"
"Anticipatory Locution","Locução Antecipatória"
"Anticipatory Visage","Semblante Antecipatório"
"Approximation of Loyalty Absolute","Aproximação da Lealdade Absoluta"
"Armor of Darkness","Armadura das Trevas"
"Armor of the Abyss","Armadura do Abismo"
"Armory of the Abyss","Arsenal do Abismo"
"Arsenal of Flesh and Bone","Arsenal de Carne e Osso"
"Aspect of the Beast","Aspecto da Besta"
"Astute Taste","Paladar Astuto"
"Auguringthe Sickness","Augurando a Doença"
"Aura of Accursed Rage","Aura de Fúria Amaldiçoada"
"Aura of Inescapable Truth","Aura da Verdade Inescapável"
"Awakening the Slumbering Curse","Despertando a Maldição Adormecida"
"Baal’s Sight","Visão de Baal"
"Badger’s Hide","Pele de Texugo"
"Bagman’s Shelter","Abrigo do Bagman"
"Bear’s Skin","Pele de Urso"
"Beast Meld","Fusão com a Besta"
"Beast’s Vigor","Vigor da Besta"
"Becoming Kupala","Tornando-se Kupala"
"Beneath Contempt","Abaixo do Desprezo"
"Bestial Presence","Presença Bestial"
"Bird in Ear","Pássaro no Ouvido"
"Birth of the Vozhd","Nascimento do Vozhd"
Blessed,Abençoado
"Blessed Resilience","Resiliência Abençoada"
"Blessing of the Aralu","Bênção de Aralu"
"Blessing’s Warning","Aviso da Bênção"
Bliss,Êxtase
"Blood Apocrypha","Apócrifo de Sangue"
"Blood of Essence","Sangue da Essência"
"Blood Pearl of the Zombu","Pérola de Sangue do Zombu"
"Blood Scent","Cheiro de Sangue"
"Blood Sight","Visão de Sangue"
"Blood Tempering","Têmpera de Sangue"
"Blood Thorns","Espinhos de Sangue"
"Bloodied Hands","Mãos Ensanguentadas"
"Body Armory","Arsenal Corporal"
"Body of Zephyr","Corpo de Zéfiro"
"Brace for Impact","Preparar para o Impacto"
"Breath of the Sandstorm","Sopro da Tempestade de Areia"
"Bulgroth’s Exquisite Torture","Tortura Requintada de Bulgroth"
"Burning Wrath","Ira Ardente"
"Caine’s Curse","Maldição de Caim"
"Call the Wild Hunt","Chamar a Caçada Selvagem"
"Call Upon the Blood","Invocar o Sangue"
"Carriage Horses","Cavalos de Carruagem"
"Carry the Mountain Burden","Carregar o Fardo da Montanha"
"Catch a Whiff of Madness","Captar um Vislumbre da Loucura"
Celebrity,Celebridade
"Chain of Slavery","Corrente da Escravidão"
"Chaining the Beast","Acorrentando a Besta"
"Chaos Fold","Dobra do Caos"
"Charon’s Oar","Remo de Caronte"
"Circumspect Revelation","Revelação Circunspecta"
"Clarity of Emptiness","Clareza do Vazio"
"Claw Immunity","Imunidade a Garras"
"Cloak the Beast","Encobrir a Besta"
"Command from Afar","Comando à Distância"
"Command the Swarm","Comandar o Enxame"
"Command the Wary Beast","Comandar a Besta Cautelosa"
"Compelling Darkness","Escuridão Compulsória"
"Confounding Mist","Névoa Desconcertante"
"Conquering Blood","Sangue Conquistador"
"Consuming the Wayward Soul","Consumindo a Alma Desgarrada"
"Corpse Projection","Projeção de Cadáver"
"Craft Ephemera","Forjar Efêmera"
"Creepy Clown Coat","Casaco de Palhaço Sinistro"
"Dark Reflection","Reflexo Sombrio"
"Dark Steel","Aço Sombrio"
"Darkness Never Dies","A Escuridão Nunca Morre"
"Days of Passion Past","Dias de Paixão Passada"
"Denial of Aphrodite’s Favor","Negação do Favor de Afrodite"
"Denial of Aphrodite’s Kiss","Negação do Beijo de Afrodite"
"Deny the Adversary","Negar o Adversário"
"Devil’s Mark","Marca do Diabo"
"Diamond in the Rough","Diamante Bruto"
"Diplomat’s Boon","Favor do Diplomata"
Disregard,Desconsideração
"Distant Friend","Amigo Distante"
"Divine Aura","Aura Divina"
"Divine Will","Vontade Divina"
"Do as I say, Not as I Say","Faça o que Digo, Não o que Digo"
"Dogs of Vitae","Cães de Vitae"
Double-Tongue,"Língua Dupla"
Doubletalk,"Fala Ambígua"
"Down the Gates of Mist","Abrir os Portões da Névoa"
"Draught of the Soul","Poção da Alma"
"Draw Fire","Atrair Fogo"
"Dreadful Assault","Assalto Terrível"
Dreamstalker,"Perseguidor de Sonhos"
"Ears of the Bat","Orelhas de Morcego"
"Echoes of the Subtle Vizier","Ecos do Vizir Sutil"
"Effigy of the Sculpted Tomb","Efígie do Túmulo Esculpido"
"Emerge Unscathed","Emergir Ileso"
"Eminence of Shade","Eminência da Sombra"
"Empower Minion","Fortalecer Lacaio"
"Ending the Watch","Encerrando a Vigília"
"Enhance Sensation","Intensificar a Sensação"
"Enhance the Wild Ride","Intensificar a Cavalgada Selvagem"
"Ennoia’s Mastery","Maestria de Ennoia"
"Envoy’s Blessing","Bênção do Enviado"
"Eradication of Secrets","Erradicação de Segredos"
"Esprit De Corps","Espírito de Corpo"
"Eventide Strength","Força do Entardecer"
"Exquisite Corpse","Cadáver Requintado"
"Eye for Weakness","Olho para a Fraqueza"
"Eye of Ialdabaoth","Olho de Ialdabaoth"
"Eyes of a Thousand Scales","Olhos de Mil Escamas"
"Eyes of Alamut","Olhos de Alamut"
"Eyes of Blades","Olhos de Lâminas"
"Eyes of the Enlightened","Olhos do Iluminado"
"Eyes of Unforgiving Heaven","Olhos do Céu Implacável"
"Falconer’s Dive","Mergulho do Falcoeiro"
"Fall from the Spire","Queda do Pináculo"
"False Death","Morte Falsa"
"Fear of the Dark","Medo do Escuro"
"Fenrir’s Talons","Garras de Fenrir"
"Fenris’ Talons","Garras de Fenrir"
"Feral Imbuing","Imbuição Feroz"
"Fight Through the Pain","Lutar Através da Dor"
"Flaying Touch","Toque que Esfola"
"Flesh of Wind and Water","Carne de Vento e Água"
"Flesh Wound","Ferida de Carne"
"Fluid Recollection","Recordação Fluida"
"Focused Reflexes","Reflexos Focados"
"Forbidden Zone","Zona Proibida"
"Forced March","Marcha Forçada"
"Fountain of All Humours","Fonte de Todos os Humores"
"Ghost Song","Canção Fantasma"
"Give ‘em Hell","Dê-lhes o Inferno"
"Glare of Lies","Fulgor de Mentiras"
"Goddess Among Beasts","Deusa Entre Bestas"
"Greater Inspire Greatness","Inspirar Grandeza Maior"
"Grisly Gris-Gris","Grigri Macabro"
"Guardian Vigil","Vigília do Guardião"
"Halo of Steel","Auréola de Aço"
"Hand of the Master Artisan","Mão do Mestre Artesão"
"Hatch the Viper","Chocar a Víbora"
"Haunted Place","Lugar Assombrado"
"Haunting Seduction","Sedução Assombrosa"
"Heart’s Desire","Desejo do Coração"
Hindsight,Retrospectiva
"Honeyed Words","Palavras Melíflas"
"Hunt for History","Caçar a História"
"Hunt the Heretic","Caçar o Herege"
"I am Legion","Eu Sou Legião"
"I am the Keystone","Eu Sou a Pedra Angular"
"I Know","Eu Sei"
"Ignore Me",Ignore-me
"Impeccable Manners","Modos Impecáveis"
"Indomitable Soul","Alma Indomável"
"Induce the Nightmare","Induzir o Pesadelo"
"Infernal Contract","Contrato Infernal"
"Inspire Greatness","Inspirar Grandeza"
"Instantaneous Admiration","Admiração Instantânea"
"Instantaneous Transformation","Transformação Instantânea"
"Internet Famous","Famoso na Internet"
"Iron Facade","Fachada de Ferro"
"Iron Glare","Fulgor de Ferro"
"Iron Heart","Coração de Ferro"
"Itugen Embrace","Abraço de Itugen"
"Jackhammer Punch","Soco Martelo"
"Jaws of the Dragon","Mandíbulas do Dragão"
"King David’s Blessing","Bênção do Rei Davi"
"King of Beasts","Rei das Bestas"
"King of the Hill","Rei da Colina"
"Leaps and Bounds","Saltos e Limites"
"Learn from Their Mistakes","Aprender com os Erros Deles"
"Leer of Hades","Olhar Malicioso de Hades"
Legion,Legião
"Lesser Rite of Summoning","Rito Menor de Invocação"
"Lessons in the Steel","Lições no Aço"
"Livia Yorke’s Ouroboros","Ouroboros de Livia Yorke"
"Loki’s Gift","Dádiva de Loki"
"Long March","Longa Marcha"
"Lucinde’s Revenge","Vingança de Lucinde"
"Maddening Halo","Auréola Enlouquecedora"
"Madman’s Quill","Pena do Louco"
"Malkav’s Pavlovian Response","Resposta Pavloviana de Malkav"
"Mask of Cathay","Máscara de Cathay"
"Masque of Judas","Máscara de Judas"
"McShaw’s Grace","Graça de McShaw"
"Measure the Will","Medir a Vontade"
Mediumship,Mediunidade
"Memory Rift","Fenda de Memória"
"Messenger’s Voice","Voz do Mensageiro"
"Mind of the Wilds","Mente das Terras Selvagens"
"Mind Strike","Golpe Mental"
"Mind’s Eye","Olho da Mente"
"Modern Illusion","Ilusão Moderna"
"Moment of Grace","Momento de Graça"
"Mood Shift","Mudança de Humor"
"Mortal Terror","Terror Mortal"
"Mover and Shaker","Agitador de Influência"
"Mystic Sight","Visão Mística"
"Name the Fallen","Nomear os Caídos"
"Nightmare Curse","Maldição do Pesadelo"
"Nikolai Steen’s Acuity","Acuidade de Nikolai Steen"
"Nikolas Blessing","Bênção de Nikolas"
"Nocturnal Life","Vida Noturna"
